node_id,label
1301166451815067648,0
120247553,1
1058313848581746688,0
1274541336960647169,1
1382436429771513857,0
239986748,1
624224961,1
2853397658,0
1407830047206031360,1
1402440148747534339,0
1334326809501032448,1
1159035609551294466,0
231998953,1
902622481273335808,0
381259161,1
1189732725340553218,1
985541316,0
718513504932798464,1
1213194369844445184,0
1259113097580535808,1
3035135280,1
1176202038130171904,1
5688642,0
1249795296034533376,0
334733493,0
1054502848669642752,0
701139856408367104,0
1936187396,0
2806987187,0
2363035680,1
4302540749,1
701517716,1
800353110317072384,0
1372208762904281094,0
1321621310,1
823229511563153410,0
4224455484,0
418314408,1
3361029820,0
1072700269211770880,1
863242985449951232,1
1289050824870699009,0
1075416975269130241,0
308581430,0
1114144417147965440,1
37019993,1
1899460658,0
517553230,0
270261967,1
1163558311838519298,1
996069907291754497,0
1380955322379042821,0
1004132544999251969,0
902552617058017281,1
321417286,0
2930152728,0
1226275492396797952,1
1327243730395430914,0
111013540,1
1176980987814850567,1
1414464373477806080,1
1389014148193923073,0
1325990028544253953,0
230460194,0
1391438660826923010,0
1080569510384545801,0
1300809858250403845,0
1348894541676507137,1
1257853726980739076,0
141610487,1
228524717,1
914829380647571457,1
3198043734,0
1375943425376194560,0
1328355452825051136,1
1168559056241532929,0
3186927204,1
356061416,1
240744818,1
1299608459927670785,0
2296718364,0
15893733,0
1414283945743581187,0
831331238,1
213199071,0
380986646,1
1188331146154655744,0
891342185555046400,0
516234004,1
1304020661367603201,1
4235753914,1
1879162645,1
133286879,1
1392185105616015366,0
1403445240187478024,0
2808292837,0
355737695,1
863034943810621440,0
743861841655304193,0
1010456455,1
33424095,0
1039089699938127873,1
2190087782,1
1084968143011962880,0
1413221208603168773,0
139577559,0
1294256051567472641,0
1148343969908178945,0
797199860709621760,1
1343493295272570882,0
823360469272510466,0
1141696642430787585,0
870017914337988608,0
2350145794,0
629404450,1
3308234176,1
1048452012638011392,0
1350290832277045248,1
95966813,0
1055021015045234689,0
1178846145268858882,1
1152556380714352642,0
1325579258421501952,0
167234110,1
774959736181493761,1
351104016,1
2438347352,1
1570230138,0
3501445035,1
76174566,1
1404126864579366919,0
1325446856,1
41047924,0
1000028117430304769,0
1264358921873096705,0
1395399337790816258,0
1343615032098246657,1
43786940,1
1328269970153689090,1
1290265829846798341,0
3011897540,0
1413629476995584009,0
2154164485,0
87109517,1
436054816,0
1529610630,0
1171781190455611392,1
1211493028306640896,1
2742285250,1
1285993845763735554,0
1397997540,0
4896180543,0
1277794902823309313,0
1396073856205565956,0
1367717709966958593,0
1206081491265970176,0
1039727413,1
1168679014892015616,0
159011360,1
1035658629058322432,1
1254470470793154565,0
1188089974043893761,0
1021861234277273605,0
1269022496713515009,1
1016353224,1
1338285035179347971,0
817922595182018560,1
3290964968,0
711915235255279616,1
178293811,1
1254032594821361665,0
943277264225165312,0
992127558773821441,0
1091006828073361409,0
1409192940354822144,0
1002632180995186688,0
1000061891178360834,1
601253163,1
1411288529544486914,0
1283141767404163078,0
1331182806345519106,1
1166515787978264576,0
3352678517,0
22515143,1
1361098220244500483,0
990507131102158848,0
1381155337990967298,0
1084706366,1
464484352,0
344686533,1
338520076,1
809974796305965056,0
913259204386967553,0
908799820885667840,1
1291296486043652096,0
447853193,1
1182008261177950209,0
26626345,1
1363564526419865601,0
1255651067594825728,0
1053741911985467392,1
3116837629,1
2699931192,1
1420444832300945408,0
418117160,1
892412512020254720,1
1158975023593377792,1
1417202548633739274,0
1226298105479548935,1
2714214905,1
1079978183229722624,0
3380564698,1
1148703731816570881,0
609215807,0
758986956080459776,1
916043745094709249,0
830275719431270400,0
23386579,0
1303353711519870976,0
1282581671477297152,1
1395230961688797188,1
1420945188705378308,1
1263453198250987520,0
152442109,0
177512390,1
1380310299396382721,0
1422353790724882434,0
15896476,1
765100997463027713,0
233021438,0
1360615256,1
4013337167,0
1287760961244237826,0
3316110324,0
2831766062,0
1347532938011881474,0
920837377693814789,0
2978916176,0
877611439296585728,0
2726756160,0
594155277,0
1258951439352836103,1
882098939301724161,0
1396690794627620864,0
1423505724513001473,0
1349433994442637315,0
142450552,1
3236645401,1
3298429928,1
715982859006291970,1
908620706,1
1154214817231777795,0
1602536510,0
895671514405642240,0
1294255455032807425,0
872231610216796161,0
1354239985961095171,0
4920220572,0
1200652316774285313,0
1369532896680230914,0
1301158673331359745,1
1214804130096668672,0
1125537528453287936,0
37371678,1
1422754142989262853,0
20741170,0
4827672336,0
3003882987,1
1391270084786675713,0
1397211229769408519,0
36179978,0
753090184879673345,0
1356819228893061120,1
20561433,0
1383091727494479873,0
1041014069510037504,1
42280575,1
1267583895006044161,1
1309724856687222785,1
1287282963739062277,0
441573781,1
159234374,1
4193081,1
950454719037796352,0
1237224787270746113,0
2786340050,1
1002970701832302595,1
1468353674,0
1124826835454431232,0
2964425374,0
290707528,1
1394080343410479106,0
728989809327251457,1
1007291088376422400,0
3463872914,0
66391771,1
2385501588,1
18590163,0
1108144725645758464,0
1075858114711339009,0
2924730630,1
587349861,1
1155796769982205957,0
25205597,1
1308263348153221120,0
1141799858082177024,1
1118603519207059456,0
1260710372497121285,1
1700716885,1
319163170,1
1263233195195146242,0
1288486359724957696,0
2240092158,0
1163512653165318144,0
1193170360306487296,1
742002612308873216,1
1317643397163753473,0
280617017,0
23906829,1
2397164552,0
14816378,1
1105728131862802433,0
1224888708219969537,1
898055918,0
58885938,1
952891732202471424,0
1326182229345759232,0
802000974332182528,0
1375552459,0
942831713289494528,0
1033207376302809089,0
913864321129529344,0
991082753297960961,1
22083874,1
4835420789,1
1090340100876029952,0
1094305827245223937,1
811344847449759744,0
43006202,1
284433590,1
779016224760004609,1
1179987091960324099,0
966183259699859456,0
1418852536203812867,1
1298337856696582145,0
1251037087312351232,1
733339977489088513,0
1329466741186043910,0
1371465789283446785,0
1225562584432156672,1
1149624921431138304,0
132718532,1
1205593731639971852,0
1354587207705751555,0
31161884,0
1930770852,0
1340785131313881088,0
708181266,1
338685495,1
3435610036,1
883402746,1
215675817,0
237111469,1
1423376738852216836,0
36592451,1
833960245,0
4033870713,1
46894361,0
1196769807128940544,0
1347872988193042433,0
960619543914864641,0
1017391070257147905,1
466899933,1
56631042,1
1123723121423474689,0
941016601129865216,0
43653934,0
1052576076298211328,0
792811832515829760,0
1096079176170434560,0
550025473,0
23218608,1
3607173854,1
1402510937672716300,0
1242323035279044609,0
1183439983840858112,0
1235539504288669696,1
1349650100780351490,0
1413365488487436288,0
219981717,0
1345539938058711041,0
1306283973417545729,0
2228406206,1
1333926303368704002,0
888132618889248769,1
2259448586,1
1169320448481538054,1
1128000336084525058,0
1187794199359492096,0
966159510116163584,1
4638041952,1
180228215,1
970259878160752640,0
3004215310,0
14041132,1
1248515209456648192,0
1267363415628152833,0
1318451256529018880,0
1421885238469447680,1
860138829575008257,0
1272107802501120000,0
35730710,1
802561045390852096,1
437358393,1
3244561739,0
101440985,1
46036122,0
1330227174595551233,0
851677387205079040,1
1196077413580578816,1
835272152685367296,1
877617517266599936,1
1071526604692750336,0
59770786,0
2885473666,1
1422382344640532480,0
942822776053870592,0
47966812,1
165314996,1
3814614859,1
1189040759279718401,1
2199506486,0
1416954415198711810,0
3339594446,1
1044274857280774145,1
947999668922970112,1
998696950655586306,0
53168041,0
1393675947396698112,0
2270890616,1
1208153881550737408,0
1367412363402575873,1
720409719639306240,1
593463882,1
3683033114,0
1321942182463352832,0
222990147,1
23749745,0
1204358975623434242,1
32906111,1
59203294,0
2848781477,0
1258787669414416384,0
1375306370652643331,1
497606974,1
28919575,1
1396190692649623555,0
971819853844803584,1
1405585721197428736,1
1247734108643454977,0
1083853778988793856,1
1410249614297419780,0
1032327236,1
2377635811,0
1363873508967735296,0
1346665950880251904,0
795023426,1
2262792230,1
456340645,1
126768005,1
1023977847809966080,0
471445410,1
1374204776875847682,0
3190506385,1
950680678001131521,1
733876033,0
1016161225670094848,1
1368941432803889155,1
1960782332,0
1368163889440043010,0
3350871359,0
2595232441,0
1384860145994276873,0
1363304832292052994,0
1336616968158388224,0
1030968662549835776,1
29778623,0
1004397219296915458,1
1361817376539348992,0
34152841,1
1283395239504420865,0
1015415496265555969,0
38820913,0
338112512,1
1214046124937367552,0
1164254607490465792,0
105607130,1
1149255992,1
1176257609235517442,0
1337448278254825479,0
2155846479,1
40469607,1
113972843,0
1324155689024053249,0
89760921,0
33829465,1
1963875907,1
1233125313372205072,0
847245526336589824,0
1000965904769859586,0
1332398648597094400,0
2493477858,0
1542904820,1
1746936576,0
1377185238606966785,0
1065608176178012160,1
1277822119829811201,0
703850776,0
1349916545951166464,0
1328439511643205633,0
1114811728313966592,0
1368506074974785537,0
1436459456,0
4463803876,0
326461018,0
1258210703720185857,1
1327785886814253058,1
1710978492,0
1284801414074695682,0
2370689305,1
1384414028097802240,0
4322500034,1
1365365059317293057,0
1403576516936560640,1
1313020985076047872,0
980945245859958784,0
289601591,1
1385591859628621825,0
2901855135,1
7517872,1
2824696032,1
535431337,1
721395353774383104,0
1046520470437318658,0
731924077,1
1202393004172042240,1
757279938659618816,0
1006888125996597248,1
1261115328265781248,0
1242951001432178688,0
1173877996408791040,0
1020354068923932673,0
1383839974211035141,0
1054761878604308480,0
699716418326044672,1
965580907942957067,1
747583191926464512,1
267558544,1
1384600638710067203,0
77882499,0
1226588656686829568,0
14576257,1
1231030028827287552,0
983356381431582720,0
1367413715784654849,0
1130095266370134016,0
2860596732,0
1037040810821337088,0
241559168,0
988729892866068480,1
2256664812,1
897006922741596160,1
1655757326,0
4187862130,0
1593782269,1
1197328759420018688,0
2209669440,0
1375846387707961345,0
1215341219896795136,1
1234641383903854592,0
1058445255161339905,1
1171403475068030976,0
1337516120757194752,1
964536064340824066,1
1033427217601179648,1
844340287094743040,0
896241949,0
1303473788768710662,0
2989032021,1
138236371,1
1122171090640363522,1
341681445,1
701784753188556800,1
4725521233,1
1262799099667058694,0
901602273754718209,0
298783433,1
887051952,0
1168745116636450816,0
700152566219460608,0
958827251558174720,1
102356647,1
838200527586381825,0
1174081212123504640,1
1360914431706882048,0
1201886327198932992,0
41744927,1
1421538406270738433,0
101885148,0
48630995,0
799276653738397696,1
708003743879417856,1
1334417311193681921,1
3083189921,0
1215811216259670018,1
3064373693,1
1356239853143244801,1
1018846707809947649,1
1874948875,0
1408583554947297284,0
64903029,1
440723201,1
1354784520709443587,0
1254599833425522689,0
824705753944563716,0
1128074003380408320,0
2813175329,1
702315346028568577,1
920304037647540229,0
1210362279696502786,0
1165339370,1
403454243,1
370392093,0
953466687780564997,1
1162167389166931968,1
1181327269438074880,0
2646957975,1
1515572203,1
172289963,1
1220094018501120001,0
1362025563091849224,0
1347723400014303232,0
1144422753786712064,0
1672010234,0
1045341621041020928,0
2899855598,0
975435145649049601,1
2914231909,1
1228447518,1
1385777739546910720,0
262843993,0
173944614,0
3101495718,1
428715569,1
453880840,1
1102018309132820480,1
1380690972372299777,0
2230673066,1
2399152417,1
1711553922,1
359710089,1
408820371,1
1024027932631748609,0
1036113175287087106,0
1306342350608887812,0
1002175669697163264,1
1294312346232459266,1
803768408,0
27559626,1
1011746297395548162,0
1301323741293457410,0
557286788,1
854388686393192448,1
1406286692458315786,0
860675074419859456,0
2903018469,1
4863845475,1
1036773783116423169,1
836668485539225600,1
1152385957125079040,1
1308988063318671367,1
1306111159393804289,0
1101625758936518657,0
1294020620250800128,0
1394079999703982080,0
209428260,1
928075647649447936,0
155671562,1
459004003,1
471680214,0
4326292273,0
582272252,0
1298776429392470016,0
866124893460496385,1
1320570224366727171,0
882406306145083393,1
1319124705375182848,0
1325622225668612096,0
260882171,1
1308835867172237317,0
1174558275070648320,1
2880389897,1
762518676985618434,0
1185745278671962113,1
915275260571930624,0
1052620089906868224,1
2342958266,1
812898303838916608,1
832397351478243329,1
221882051,0
36831496,1
1392614777097183239,0
880327741,1
237115189,1
2606324322,1
854577655688998913,0
931373167,1
1060373301833326592,0
17870122,1
234408681,1
262329306,1
882259369517236224,0
820300915,1
1238929967980974083,1
1285826403099803650,0
1281689432840564736,1
329213011,1
243482492,1
1409240920050917379,0
3430402169,0
1543802666,0
943302583032143877,1
78087142,1
189689363,1
135138297,1
113311596,1
623647338,0
627949695,0
714798966,0
1207498156608344065,1
3364112554,0
1409364754150301699,1
1898703764,1
2691413270,1
1173783312340406272,1
41700592,1
480033068,1
459799661,0
849482139041181700,1
2581791612,0
862331233,1
2279779969,0
53525668,1
296070864,1
1170717710898126848,0
255879247,1
101331001,0
488922900,1
748601594871058432,1
79521890,1
2411985510,0
50194561,1
2980555371,0
1692683113,1
468044769,1
1004428612798418946,0
618852036,0
18901891,1
961358723250819072,0
1325575459015417857,0
1324205312975474689,0
611566646,0
2444793450,1
826453202245672961,1
443910316,0
1976544986,1
1267488617078886401,0
333135495,0
2641796093,0
1394600083912634372,0
1269072374676090880,0
1256573656806850560,0
746450900,1
1404959739562373123,1
750388841551425536,0
27800762,1
2828900567,1
324104461,1
44181219,1
23538710,1
1006924964145061888,1
80472610,1
183384345,1
2307566251,1
780421730011586560,1
3267503426,1
1161517389911138304,0
3653655758,0
1240130902048608256,1
181627583,0
1383202506700951553,0
1088886968036016129,0
23378929,1
747166981002932224,1
498415780,1
312498380,1
1216793900481904642,0
1291544720666132481,0
2372163548,0
806224695129305088,0
2246141316,1
116599888,1
2390577272,1
176586169,1
1405355544525774854,0
1372985951035613185,0
351846654,1
2917187863,0
1120370388,1
1065295252100018176,1
777615352624742400,1
1346913960021389313,0
614741523,0
1391109895940841473,0
1244109728323645440,0
527822125,1
1338179368154173442,0
1359775694155354114,1
1292634469342511107,0
4024414821,0
1292664657141006337,0
1370262884941373440,0
809403226026078208,1
3006137743,0
872969401024294916,1
1044828335816282113,0
2884860877,0
1265895825043009537,1
1291940132258549761,0
1248862945683046402,0
1321317586576023552,0
786370610,1
1187426772297670660,0
2758250990,0
1371149513180778500,0
1175284667232206848,0
1275490263037853703,1
1364475899630915584,0
731867940975460352,1
1118841519929163777,0
1280046457890975745,0
152136747,1
1323923671577231360,0
796306995498328064,0
2354737152,0
1372557859905536003,1
1365251255438876672,0
1274909209608556544,0
1109814892167610368,0
1354480604398706695,0
1324209921764790276,0
1154799765500116997,0
1301460357848928256,0
2217090241,1
1268928594895659009,1
2229478310,1
3489812297,0
442623860,1
2740634292,1
1201629499,0
1342477821701218306,1
1150118929194528769,0
1359499869099016194,1
1362437695255965697,0
1360138228339257345,0
613738140,1
2771431972,1
945680298909552641,0
1313092693501915136,0
1296054615029538819,0
2611901119,1
912685790756507648,0
1307410602592215056,0
1368180279681093639,0
1133411503737069569,1
1262442398522781697,0
2260970532,1
1370985454850482178,0
1368362703081910277,0
518198829,0
1368798580396486657,1
541495834,1
1213182712330108929,0
1259666301833949184,0
1009773062328233984,1
266376652,0
3317018054,0
1279707165398351877,0
1255969205008162817,1
1264198800433983492,1
2261526467,1
1347673063186378760,0
1342962135320686594,0
1269566819876159488,1
2749521599,0
1065898691540803584,1
1191951924863676417,1
1705150118,1
756825101408964608,1
1353985849696858113,0
602932485,1
1056240004777869312,1
1071304017807073280,1
2880784295,0
798176354,0
1022519308201672705,0
1294530812516474880,0
893521959920832513,1
945123490570567680,0
573648948,0
1081221328668164096,0
1274610110204203011,0
1101313231031799808,1
3008937530,0
1372544124226826248,0
765397593258065920,1
1011698406987886594,0
600997737,1
876064381599182848,0
1094905687921082368,1
1362495156042166274,0
760111691560615936,1
1258490801832841220,0
841768687245918208,1
1304436585090420736,1
1375945937340702720,0
1076875538495692800,0
1352189802062381056,0
156083615,1
1326203947401539584,0
1366973172,0
375558880,1
985206100030033920,0
1246890000672751616,0
1388759431614107652,0
59583028,1
39626182,1
2459866930,1
49987868,1
1315333542956670986,0
961262587,0
711496274692935680,0
1005186508331069444,1
1134067816536125441,1
854322973624422400,1
299587931,1
378015704,0
972565334136950784,0
865404775529037824,0
232514977,0
2566001916,1
1007342845,1
3922477847,1
964205575,0
1289680603332464640,0
1101606601058861057,0
263712879,0
793689305583607808,0
1244615484055715841,0
605188398,1
14784588,1
870336150841548801,1
126334986,1
230805961,1
248324514,1
317763378,1
1539607267,1
818215865103613955,0
1145097164902883331,1
291859537,1
1383410331540541453,1
391639760,1
88441507,1
1010626457465425921,0
1281704508775469056,0
4633022941,0
1111464955633643525,1
1354168225135792129,0
1029779134174715906,1
24372150,0
2781838120,0
1345075300229652481,1
2939788149,1
710093202011910144,0
3023156357,1
941192697171402752,0
410771132,1
4813218400,0
2813337939,1
182162076,1
1149916330172145665,1
948923430891589632,1
2960008187,0
1005803250119991296,0
90464547,1
1678703299,0
1011604327,1
941274821312344064,0
1148935104238149632,1
260710703,1
1318693845815746562,0
932380141191176193,1
2568749823,1
815701742356721665,0
1403482293910622209,0
590977600,0
333567555,1
1408188979133005825,0
1062287089457336320,1
886109629410820096,1
1194495690191360004,0
117948431,1
1573150202,0
1121477340595355648,0
1383065995498168323,0
1010247461355450368,1
2551725069,0
3193877298,0
1253195922831335424,1
259694835,1
1119824227107004416,0
1343515498596757504,1
22357368,0
966268144988733441,0
1634443034,1
155480489,1
1043669239654170624,1
62026488,1
541536734,1
489203946,1
2748288857,1
3417977644,1
2295633683,1
1329140899251707908,0
1025052516,1
1206941665447034880,0
1131146569535905792,0
848929939252551680,0
1022353908172304384,1
302262501,1
443123820,0
1366029121785126915,0
18654887,1
1166619191807565826,1
1393969045301600256,0
1219593899515269126,0
1176544149446758401,0
221410697,1
2451225349,1
1018805397837221888,0
1137607994823196673,0
1358405696568590336,0
99751882,1
1358130277168472066,1
394082682,0
244938293,1
150220464,1
326357724,1
144796425,0
948842657270419456,1
49492029,0
1176490488,0
748939693664923648,0
1319366672709423104,1
360651885,0
1376226015190646789,1
1131461719,0
2782665483,1
180003544,1
4875021449,0
1132849053329383425,0
1203277091539759104,1
1221345910900260864,0
1391064219055951874,0
877332960361422852,0
1267494606,1
170178198,1
3323308327,1
1078637449327329283,0
1376974127261704193,0
779523426298032128,0
907522112033902592,0
445960998,1
1317524608610914304,0
1271838913854922752,1
1198294776023404544,0
21769293,1
1172616443525062656,0
368448259,0
440029373,1
302306547,1
914952335079690240,0
1156981230749048832,1
1011151912677269504,0
1202340293799841792,1
3042422328,1
755353534703341568,0
41788475,1
132989526,1
721808336,1
2952035391,0
1376315727850958848,0
1383521697064620041,0
877296472605282306,1
1080041284419629056,1
1245801382801793024,1
1393085043778625537,1
1363023380794892301,1
2853320884,1
1313184974388903937,1
176362619,1
1142474671121584128,1
1307797445217103872,0
763071191452160000,0
1022485697020743680,0
312150606,1
887784525627105280,0
627502570,1
749305709632843777,1
1190334084414881792,0
23132976,0
2345581789,1
1001890984387661827,1
1480521464,1
2168088625,0
878285761,1
1237760529533370370,1
156631930,1
1246504488,0
499977961,1
618276792,0
326323032,1
434049839,0
1148830066626838528,0
39380153,1
64369268,1
62966321,1
62599134,1
19885936,1
805005774074232832,0
3238459861,1
835640715161919490,1
1086589032975368203,1
2310816788,0
1374543073,0
929173416417959936,0
1377581697072459778,1
1172446842874781696,0
166630803,1
726693393137553408,1
1396439674739073025,0
1338030375184953346,0
349572767,1
1402161641165262854,0
304876834,0
969432290689392640,1
1003541027641102336,1
285985136,0
343304139,0
72229913,1
1213709783036858368,1
321035105,1
2469937724,1
3250984068,1
712763348236906496,1
2156793714,1
730618422,1
223365418,0
1121968511197138944,1
3279390924,1
1066995171001196544,1
194165214,0
30600777,0
1401676418719752193,1
950322807740796929,0
1164781661503905793,0
756714296604815360,0
795813804562972672,1
839998652345020419,1
343995291,1
2705746422,1
180151159,0
44596502,0
1240012773746249730,0
1378747912314707969,0
4534461314,1
1187973742372118528,0
1246818954,1
1410833540267270155,0
846674101792096257,1
1237943417612591104,0
39647237,1
627177728,1
23256421,1
1385654486690041862,0
1285517522414866434,1
951443790132264960,1
1302882760487399424,1
1360111241901920259,0
1290108030915211264,0
629180491,1
1387509577667813376,0
1250331934242123776,0
1382031456180981762,1
1320990391252905984,1
1365809880611713024,0
3615927926,1
1381559969787486208,0
76543972,1
66625087,1
1317989034388410370,0
1253134392618184705,1
717557134158729216,0
385199430,1
1377397131942580225,1
2959004186,1
1197847349130776577,1
1243015976670482433,1
25275979,1
3609980477,0
1293910206200475654,1
420176985,0
884629268139036672,1
63476819,1
1238339624780460033,0
1272474369634127872,1
1173153475556864002,1
512774696,1
863743330890391552,0
1420145206662287362,0
2220971629,1
24494109,1
1243037776217399296,1
120318288,1
42526071,1
777126952410820608,1
1293341020797558784,0
40827722,1
4343175254,0
1402112837397352450,0
1369195987365883904,1
2850295380,1
938717567392215040,1
1064770291098742784,1
1217568900960833536,1
958891280955789313,1
1154709402,0
1257749874260541444,0
1266877884075053056,0
1310281148845535232,0
2933782246,0
1325949014412562433,1
2857054016,0
2905580993,0
